Generation	Ne_genomatric
696	1529.72780827258
697	1529.72780827258
698	1529.72780827258
699	1529.72780827258
700	1529.72780827258
701	1529.72780827258
702	1529.72780827258
703	1529.72780827258
704	1529.72780827258
705	1529.72780827258
706	1529.72780827258
707	1529.72780827258
708	1529.72780827258
709	1529.72780827258
710	1529.72780827258
711	1529.72780827258
712	1529.72780827258
713	1529.72780827258
714	1529.72780827258
715	1529.72780827258
716	1529.72780827258
717	1529.72780827258
718	1529.72780827258
719	1529.72780827258
720	1529.72780827258
721	1529.72780827258
722	1529.72780827258
723	1529.72780827258
724	1529.72780827258
725	1529.72780827258
726	1529.72780827258
727	1529.72780827258
728	1529.72780827258
729	1529.72780827258
730	1529.72780827258
731	1529.72780827258
732	1529.72780827258
733	1529.72780827258
734	1529.72780827258
735	1529.72780827258
736	1529.72780827258
737	1529.72780827258
738	1529.72780827258
739	1529.72780827258
740	1529.72780827258
741	1529.72780827258
742	1529.72780827258
743	1529.72780827258
744	1529.72780827258
745	1529.72780827258
746	1529.72780827258
747	1529.72780827258
748	1529.72780827258
749	1529.72780827258
750	1529.72780827258
751	1529.72780827258
752	1529.72780827258
753	1529.72780827258
754	1529.72780827258
755	1529.72780827258
756	1529.72780827258
757	1529.72780827258
758	1529.72780827258
759	1529.72780827258
760	1529.72780827258
761	1529.72780827258
762	1529.72780827258
763	1529.72780827258
764	1529.72780827258
765	1529.72780827258
766	1529.72780827258
767	1529.72780827258
768	1529.72780827258
769	1529.72780827258
770	1529.72780827258
771	1529.72780827258
772	1529.72780827258
773	1529.72780827258
774	1529.72780827258
775	1529.72780827258
776	1529.72780827258
777	1529.72780827258
778	1529.72780827258
779	1529.72780827258
780	1529.72780827258
781	1529.72780827258
782	1529.72780827258
783	1529.72780827258
784	1529.72780827258
785	1529.72780827258
786	1529.72780827258
787	1529.72780827258
788	1529.72780827258
789	1529.72780827258
790	1529.72780827258
791	1534.88176912536
