Generation	Ne_genomatric
726	438.71635101756
727	438.71635101756
728	438.71635101756
729	438.71635101756
730	438.71635101756
731	438.71635101756
732	438.71635101756
733	438.71635101756
734	438.71635101756
735	438.71635101756
736	438.71635101756
737	438.71635101756
738	438.71635101756
739	438.71635101756
740	438.71635101756
741	438.71635101756
742	438.71635101756
743	438.71635101756
744	438.71635101756
745	438.71635101756
746	438.71635101756
747	438.71635101756
748	438.71635101756
749	438.71635101756
750	438.71635101756
751	438.71635101756
752	438.71635101756
753	438.71635101756
754	438.71635101756
755	438.71635101756
756	438.71635101756
757	438.71635101756
758	438.71635101756
759	438.71635101756
760	438.71635101756
761	438.71635101756
762	438.71635101756
763	438.71635101756
764	438.71635101756
765	438.71635101756
766	438.71635101756
767	438.71635101756
768	438.71635101756
769	438.71635101756
770	438.71635101756
771	438.71635101756
772	438.71635101756
773	438.71635101756
774	438.71635101756
775	438.71635101756
776	438.71635101756
777	438.71635101756
778	438.71635101756
779	438.71635101756
780	438.71635101756
781	438.71635101756
782	438.71635101756
783	438.71635101756
784	438.71635101756
785	438.71635101756
786	438.71635101756
787	438.71635101756
788	438.71635101756
789	438.71635101756
790	438.71635101756
791	446.799251121625
792	371.869
